dzip_name,dem_path,dem_size,dzip_size,enc_zstd_size,enc_gz_size
EH/grdh_108.dz,grdh_108.dem,365907,48770,47819,54748
EH/gren_007.dz,gren_007.dem,160653,10181,9153,10725
EH/grim_502.dz,grim_502.dem,3638419,281192,209272,259322
EH/grim_705.dz,grim_705.dem,4827804,353256,253149,319160
EH/h1m1_100.dz,h1m1_100.dem,1136998,79455,66024,79630
EH/h1m1_104.dz,h1m1_104.dem,1381536,89773,70150,85885
EH/h1m1_109.dz,h1m1_109.dem,1237847,87909,69971,86226
EH/h1m1_110.dz,h1m1_110.dem,1253044,86636,68139,84676
EH/h1m1_112.dz,h1m1_112.dem,1065664,98298,89978,108612
EH/h1m1_115.dz,h1m1_115.dem,1273582,93739,77374,94343
EH/h1m1_120.dz,h1m1_120.dem,1032396,98482,87742,105914
EH/h1m1_121.dz,h1m1_121.dem,802976,95977,90876,107139
EH/h1m1_125.dz,h1m1_125.dem,817098,81718,79831,94296
EH/h1m1_133.dz,h1m1_133.dem,1228531,107435,94326,115366
EH/h1m2_148.dz,h1m2_148.dem,2198826,157014,110929,140930
EH/h1m2_151.dz,h1m2_151.dem,2359461,156293,112503,145246
EH/h1m2_206.dz,h1m2_206.dem,1403343,164812,133624,171800
EH/h1m2_213.dz,h1m2_213.dem,2624293,214394,161037,214120
EH/h1m2_237.dz,h1m2_237.dem,2469851,228585,173342,235816
EH/h1m3_120.dz,h1m3_120.dem,1453031,100937,79426,98364
EH/h1m3_121.dz,h1m3_121.dem,1463011,95140,75735,93982
EH/h1m3_122.dz,h1m3_122.dem,1526962,103638,78229,97604
EH/h1m3_123.dz,h1m3_123.dem,1557810,108089,83706,103789
EH/h1m3_131.dz,h1m3_131.dem,1652117,108363,80915,102246
EH/h1m3_136.dz,h1m3_136.dem,1900788,107959,80753,103203
EH/h1m3_143.dz,h1m3_143.dem,1355153,114942,104694,126828
EH/h1m3_202.dz,h1m3_202.dem,1979022,132749,118404,143566
EH/h1m4_117.dz,h1m4_117.dem,1379737,95606,70564,88521
EH/h1m4_124.dz,h1m4_124.dem,1475352,98661,71586,91289
EH/h1m4_125.dz,h1m4_125.dem,1491161,98230,70964,90566
EH/h1m4_126.dz,h1m4_126.dem,1413466,95471,69340,88142
EH/h1m4_130.dz,h1m4_130.dem,1411283,100019,76384,96289
EH/h1m4_139.dz,h1m4_139.dem,1603230,107901,82276,104709
EH/h1m4_141.dz,h1m4_141.dem,1255968,104537,93794,114492
EH/h1m4_148.dz,h1m4_148.dem,1480122,106532,91100,113498
EH/h1m5_232.dz,h1m5_232.dem,2782449,179417,136630,169109
EH/h1m5_234.dz,h1m5_234.dem,2837061,173515,135103,167148
EH/h1m5_235.dz,h1m5_235.dem,2987910,184128,146882,184610
EH/h1m5_251.dz,h1m5_251.dem,2230925,180792,157873,191210
EH/h1m5_313.dz,h1m5_313.dem,2989909,204779,170481,211599
EH/h2m1_218.dz,h2m1_218.dem,1831400,154505,133660,163086
EH/h2m1_227.dz,h2m1_227.dem,2011791,164486,136162,166317
EH/h2m1_250.dz,h2m1_250.dem,848290,127326,122811,141654
EH/h2m1_310.dz,h2m1_310.dem,2140607,204260,181565,219496
EH/h2m2_238.dz,h2m2_238.dem,3034858,214564,159157,196880
EH/h2m2_249.dz,h2m2_249.dem,2989679,213233,158201,196146
EH/h2m2_257.dz,h2m2_257.dem,2862682,213156,184898,231184
EH/h2m2_316.dz,h2m2_316.dem,1652977,183525,172866,202380
EH/h2m2_358.dz,h2m2_358.dem,2458669,228876,206981,251743
EH/h2m3_125.dz,h2m3_125.dem,1344471,96931,81824,99361
EH/h2m3_134.dz,h2m3_134.dem,1350498,107680,88991,107123
EH/h2m3_142.dz,h2m3_142.dem,1021763,100472,92144,110271
EH/h2m3_201.dz,h2m3_201.dem,1101409,105454,98397,119025
EH/h2m3_204.dz,h2m3_204.dem,1060851,104394,99051,118714
EH/h2m3_210.dz,h2m3_210.dem,1177007,103849,96473,116989
EH/h2m3_220.dz,h2m3_220.dem,1659328,116791,103900,128839
EH/h2m4_129.dz,h2m4_129.dem,1256153,92232,75546,90012
EH/h2m4_143.dz,h2m4_143.dem,1229026,84740,68289,83336
EH/h2m4_146.dz,h2m4_146.dem,816947,86617,81397,95756
EH/h2m4_158.dz,h2m4_158.dem,1141145,100487,89610,108041
EH/h2m5_111.dz,h2m5_111.dem,1178928,106585,83188,99376
EH/h2m5_125.dz,h2m5_125.dem,1277878,101675,76815,93799
EH/h2m5_128.dz,h2m5_128.dem,930067,96036,88346,105164
EH/h2m5_139.dz,h2m5_139.dem,1284351,107676,91873,112822
EH/h2m6_156.dz,h2m6_156.dem,2501288,198963,143420,174728
EH/h2m6_214.dz,h2m6_214.dem,2540167,217142,159347,191106
EH/h2m6_240.dz,h2m6_240.dem,2638787,198911,148777,183415
EH/h2m6_321.dz,h2m6_321.dem,2682702,238800,199887,241681
EH/h3m1_121.dz,h3m1_121.dem,1128183,94779,81836,95964
EH/h3m1_123.dz,h3m1_123.dem,898750,70446,61043,73666
EH/h3m1_125.dz,h3m1_125.dem,932458,70097,58747,71398
EH/h3m1_127.dz,h3m1_127.dem,976297,75889,62736,76383
EH/h3m1_129.dz,h3m1_129.dem,1385575,77443,63355,79805
EH/h3m1_134.dz,h3m1_134.dem,931877,82761,68956,83009
EH/h3m1_140.dz,h3m1_140.dem,649363,76042,72300,84918
EH/h3m1_154.dz,h3m1_154.dem,434452,62932,62343,71688
EH/h3m2_146.dz,h3m2_146.dem,1815728,134658,101431,126444
EH/h3m2_150.dz,h3m2_150.dem,1719236,129003,98752,123653
EH/h3m2_155.dz,h3m2_155.dem,1057309,122759,117821,138229
EH/h3m2_213.dz,h3m2_213.dem,718029,104114,102511,116341
EH/h3m3_134.dz,h3m3_134.dem,1694981,146965,114219,138962
EH/h3m3_153.dz,h3m3_153.dem,2244120,152990,117345,145120
EH/h3m3_203.dz,h3m3_203.dem,2012087,150847,131479,160915
EH/h3m3_231.dz,h3m3_231.dem,2111672,169589,153606,184825
EH/h3m4_153.dz,h3m4_153.dem,1817324,135127,103440,129857
EH/h3m4_209.dz,h3m4_209.dem,1918946,141731,124046,153221
EH/h3m4_241.dz,h3m4_241.dem,1703782,154031,137814,166492
EH/harm_227.dz,harm_227.dem,1356537,136769,96305,116356
EH/harm_229.dz,harm_229.dem,1381183,142357,99750,120353
EH/harm_230.dz,harm_230.dem,1470028,130614,98394,121144
EH/harm_249.dz,harm_249.dem,1602141,139458,111214,136651
EH/harm_259.dz,harm_259.dem,1591821,143852,118640,143499
EH/hayd_053.dz,hayd_053.dem,482533,49766,47041,55745
EH/hayd_056.dz,hayd_056.dem,467683,49813,46344,55193
EH/hayd_100.dz,hayd_100.dem,349162,43267,41180,48022
EH/hayd_114.dz,hayd_114.dem,329972,39853,38058,44185
EH/hbr_310.dz,hbr_310.dem,3320348,201493,144206,186786
EH/hbr_334.dz,hbr_334.dem,3385182,204237,146105,190223
EH/hbr_341.dz,hbr_341.dem,3094482,214302,175851,222933
EH/hbr_350.dz,hbr_350.dem,3111707,227781,183359,230082
EH/hbr_404.dz,hbr_404.dem,3100616,217820,163532,207906
EH/hbr_415.dz,hbr_415.dem,3154705,223928,170642,217235
EH/hbr_440.dz,hbr_440.dem,3383886,265204,211921,267606
EH/hbr_526.dz,hbr_526.dem,3562674,263818,214342,270817
EH/hcmsp1_1506.dz,hcmsp1_1506.dem,26597254,892471,604707,870871
EH/hdm1_031.dz,hdm1_031.dem,690431,40753,33825,42398
EH/hdm1_033.dz,hdm1_033.dem,697001,44928,36329,45813
EH/hdm1_038.dz,hdm1_038.dem,705219,53732,47965,59077
EH/hdm1_041.dz,hdm1_041.dem,337229,39212,38994,44920
EH/hdn_215.dz,hdn_215.dem,5021189,205814,147556,207825
EH/hdn_223.dz,hdn_223.dem,4563604,217811,158348,215845
EH/hdn_226.dz,hdn_226.dem,2960369,169034,132137,176326
EH/hdn_229.dz,hdn_229.dem,4219822,247341,187792,243090
EH/hdn_242.dz,hdn_242.dem,3916265,193717,155016,203197
EH/hdn_253.dz,hdn_253.dem,4457590,255645,206230,263692
EH/hdn_318.dz,hdn_318.dem,3474933,215839,179371,227517
EH/hdn_651.dz,hdn_651.dem,11955268,386825,291765,416009
EH/hellb_138.dz,hellb_138.dem,3223143,200089,125988,161845
EH/hellb_143.dz,hellb_143.dem,1536286,152064,108159,136346
EH/hellb_149.dz,hellb_149.dem,2738725,202676,155113,197128
EH/hellb_216.dz,hellb_216.dem,1300483,164968,149725,174195
EH/hellc_156.dz,hellc_156.dem,2173055,147383,103404,130440
EH/hellc_206.dz,hellc_206.dem,2472755,154077,108989,138057
EH/hellc_220.dz,hellc_220.dem,1797170,182514,124870,152765
EH/her1_049.dz,her1_049.dem,770917,69400,51458,63549
EH/her1_051.dz,her1_051.dem,866825,78973,62739,75897
EH/her1_103.dz,her1_103.dem,918382,86344,70510,84884
EH/her1_108.dz,her1_108.dem,987463,92858,75704,91371
EH/her4_147.dz,her4_147.dem,1506823,122124,88540,110719
EH/her4_148.dz,her4_148.dem,1363112,135823,109041,132997
EH/her4_208.dz,her4_zom.dem,116418,16783,15438,17928
EH/her4_208.dz,her4_208.dem,1398186,139588,116540,141789
EH/her5_207.dz,her5_207.dem,2301942,137946,102812,132541
EH/hhou_146.dz,hhou_146.dem,3001067,146996,129276,167290
EH/hhou_148.dz,hhou_148.dem,2714267,131332,106025,136566
EH/hhou_158.dz,hhou_158.dem,1871337,140207,123605,152006
EH/hhou_206.dz,hhou_206.dem,1897664,142265,128091,155214
EH/hic_053.dz,hic_053.dem,650599,54193,43682,53120
EH/hic_054.dz,hic_054.dem,592869,52795,42247,51334
EH/hic_059.dz,hic_059.dem,667747,57397,45911,56132
EH/hic_101.dz,hic_101.dem,636392,67262,60098,70750
EH/hor_027.dz,hor_027.dem,426701,29231,21872,27052
EH/hos_222.dz,hos_222.dem,1987858,142887,106450,132996
EH/hos_231.dz,hos_231.dem,1905981,146350,112898,139367
EH/hos_235.dz,hos_235.dem,1947392,149745,118677,144645
EH/hot_036.dz,hot_036.dem,677797,49821,37688,46529
EH/hot_037.dz,hot_037.dem,665681,49811,39491,48836
EH/hot_038.dz,hot_038.dem,686812,52617,40680,50272
EH/hot_039.dz,hot_039.dem,549591,44004,34173,42241
EH/hot_040.dz,hot_040.dem,511623,53021,48515,58095
EH/hot_043.dz,hot_043.dem,413997,42545,39425,46637
EH/hot_049.dz,hot_049.dem,545331,42514,37119,45622
EH/hous_126.dz,hous_126.dem,1130531,83588,61569,75196
EH/hous_128.dz,hous_128.dem,988841,96628,83734,98428
EH/hous_132.dz,hous_132.dem,907400,95384,79189,92678
EH/hous_140.dz,hous_140.dem,974128,86210,75639,89872
EH/hri1_255.dz,hri1_255.dem,4098459,206899,151317,208263
EH/hri1_325.dz,hri1_325.dem,4861747,234569,180679,247513
EH/hri2_139.dz,hri2_139.dem,1751429,129026,105364,133595
EH/hri2_149.dz,hri2_149.dem,2198619,138261,110432,139937
EH/hri2_215.dz,hri2_215.dem,1970377,138892,117356,145718
EH/htr_109.dz,htr_109.dem,594398,60608,49067,59048
EH/htr_113.dz,htr_113.dem,682607,56738,43248,52876
EH/htr_119.dz,htr_119.dem,626617,57071,44059,53491
EH/hunt_214.dz,hunt_214.dem,2561646,151822,107919,137721
EH/hunt_226.dz,hunt_226.dem,2902174,187400,136282,169228
EH/hunt_227.dz,hunt_227.dem,2799488,179815,132057,168983
EH/hunt_246.dz,hunt_246.dem,1082997,124466,109501,129689
EH/hv_224.dz,hv_224.dem,5313350,264110,168659,229283
EH/hv_238.dz,hv_238.dem,7238191,299986,187998,258245
EH/hv_249.dz,hv_249.dem,6736975,307883,193686,262321
EH/hv_255.dz,hv_255.dem,6494183,317848,194304,263396
EH/hv_306.dz,hv_306.dem,7916880,319766,197870,277315
EH/hv_319.dz,hv_319.dem,6843433,313308,220048,299269
EH/hwj2her_307.dz,hwj2her_307.dem,74225629,5196559,1709476,2366072
EH/ihm2_127.dz,ihm2_127.dem,1378149,123275,91694,112399
EH/ihm2_145.dz,ihm2_145.dem,1423625,153653,120471,145373
EH/ihm2_150.dz,ihm2_150.dem,1419449,163271,128175,154762
EH/ihm2_154.dz,ihm2_154.dem,1249924,148351,133716,158870
EH/ihm4_140.dz,ihm4_140.dem,2129603,133997,99045,126746
EH/ihm4_142.dz,ihm4_egg.dem,239038,17451,14567,17466
EH/ihm4_142.dz,ihm4_142.dem,2163263,136684,105006,133205
EH/ihm4_148.dz,ihm4_148.dem,1481028,136057,109831,135559
EH/ihm4_229.dz,ihm4_229.dem,636006,104851,99692,114425
EH/ik1_114.dz,ik1_114.dem,783646,80616,64211,76180
EH/ik1_117.dz,ik1_117.dem,811102,84294,67224,79902
EH/ik1_120.dz,ik1_120.dem,825199,84035,73082,87314
EH/ik1_122.dz,ik1_122.dem,709473,80166,71251,84631
EH/ik1_126.dz,ik1_126.dem,571857,70626,65886,77084
EH/ik1_136.dz,ik1_136.dem,361325,60698,57071,64635
EH/ik1_138.dz,ik1_138.dem,418867,67455,63040,71822
EH/ik1_145.dz,ik1_145.dem,432832,71600,66881,76345
EH/ik2_146.dz,ik2_146.dem,1069138,114912,87045,102781
EH/ik2_149.dz,ik2_149.dem,1177264,113335,87901,106336
EH/ik2_203.dz,ik2_203.dem,1006099,116700,104780,124264
EH/ik2_206.dz,ik2_206.dem,1212522,117212,103876,124606
EH/ik2_208.dz,ik2_208.dem,1064875,116404,103298,122938
EH/ik2_210.dz,ik2_210.dem,1067587,127101,111984,132667
EH/ik2_216.dz,ik2_216.dem,1174335,130972,116358,138273
EH/ik2_217.dz,ik2_217.dem,1114320,122583,107740,128536
EH/ik2_222.dz,ik2_222.dem,477992,91993,88187,98925
EH/ik2_226.dz,ik2_226.dem,466746,89763,84628,95225
EH/ik3_135.dz,ik3_135.dem,1353248,120986,93191,113184
EH/ik3_136.dz,ik3_136.dem,1297908,113623,87467,107056
EH/ik3_159.dz,ik3_159.dem,1027292,126436,115494,137524
EH/ik4_217.dz,ik4_217.dem,1508569,162380,124512,148987
EH/ik4_236.dz,ik4_236.dem,1448004,161082,140205,167312
EH/ik4_253.dz,ik4_253.dem,667022,120377,112874,126980
EH/ik5_147.dz,ik5_147.dem,1395026,84837,64280,80832
EH/ik5_151.dz,ik5_151.dem,1417430,98488,78683,97649
EH/ik5_157.dz,ik5_157.dem,1143563,97460,83350,101410
EH/ik_912.dz,ik_912.dem,7031877,567413,381500,487030
EH/imp2_154.dz,imp2_154.dem,1607647,138398,100894,125878
EH/imp2_201.dz,imp2_201.dem,2493039,162122,133103,163188
EH/imp2_203.dz,imp2_203.dem,1560976,135165,100762,125977
EH/imp2_208.dz,imp2_208.dem,1496125,142229,105510,131983
EH/imp2_214.dz,imp2_214.dem,1572876,147185,108669,135369
EH/ivory_416.dz,ivory_416.dem,4880472,280486,202705,266049
EH/jail_154.dz,jail_154.dem,2048931,130997,97531,125044
EH/jail_208.dz,jail_208.dem,1699534,136849,103417,130189
EH/jam1soc_230.dz,jam1soc_230.dem,5115684,179731,129547,186902
EH/jam2lun_105.dz,jam2lun_105.dem,1674134,102798,73129,96729
EH/jam2sca_318.dz,jam2sca_318.dem,7653441,248760,176401,249689
EH/jam2soc_127.dz,jam2soc_127.dem,12482185,857216,302503,437196
EH/jam3mfx_530.dz,jam3mfx_530.dem,12208580,526844,358627,484560
EH/jam6bre_319.dz,jam6bre_319.dem,4405227,285133,183564,233216
EH/jam6ion_430.dz,jam6ion_430.dem,5683831,271807,191550,257616
EH/jam6sca_328.dz,jam6sca_328.dem,3884100,286921,176977,227230
EH/jam9bre_734.dz,jam9bre_734.dem,12021724,653055,433119,581572
EH/jam9gif_525.dz,jam9gif_525.dem,6056982,491291,299832,406359
EH/jamxhcm_957.dz,jamxhcm_957.dem,21160455,840214,505167,711406
EH/jamxjcr_409.dz,jamxjcr_409.dem,19093028,703526,373501,549031
EH/jaw_252.dz,jaw_252.dem,1584138,166045,139605,168021
EH/jaw_323.dz,jaw_323.dem,1112858,146475,132322,156506
EH/jes_057.dz,jes_057.dem,1257088,101610,73520,95860
EH/jes_100.dz,jes_100.dem,1322798,101077,72958,95739
EH/jes_113.dz,jes_113.dem,2323253,127684,91701,121241
EH/jj1_232.dz,jj1_232.dem,2298322,184198,133492,164504
EH/jj1_248.dz,jj1_248.dem,2137939,207271,160981,193615
EH/jj1_254.dz,jj1_254.dem,2508685,207307,150868,188100
EH/jj1_256.dz,jj1_256.dem,2610715,216614,157516,195997
EH/jj1_257.dz,jj1_257.dem,2690017,208804,148335,185963
EH/jj1_316.dz,jj1_316.dem,2265587,220131,188138,232299
EH/jj2_126.dz,jj2_126.dem,1217596,108848,89551,107228
EH/jj2_132.dz,jj2_132.dem,1388078,105873,81700,99380
EH/jj2_136.dz,jj2_136.dem,1419731,107990,83797,101704
EH/jjf_014.dz,jjf_014.dem,105419,13060,11532,12836
EH/jjf_015.dz,jjf_015.dem,89794,12854,10902,12247
EH/jjf_016.dz,jjf_egg.dem,185926,14162,11633,13608
EH/jjf_016.dz,jjf_016.dem,254462,13758,11854,13891
EH/jjf_024.dz,jjf_024.dem,157662,18900,15457,17652
EH/jjj2gw_1041.dz,jjj2gw_1041.dem,147381310,5442496,2841448,4927223
EH/jjj2omn_600.dz,jjj2omn_600.dem,38150300,2353810,1116514,1543868
EH/jp1m1_419.dz,jp1m1_419.dem,7075606,326251,229287,305356
EH/jp1m2_457.dz,jp1m2_457.dem,7489392,350791,248554,328396
EH/jpqm3_450.dz,jpqm3_450.dem,7996267,286301,210783,290105
EH/jpqm4_717.dz,jpqm4_717.dem,17178589,608630,387499,544439
EH/jpqm6_729.dz,jpqm6_729.dem,20349287,615209,425201,602585
EH/jpqm8_613.dz,jpqm8_613.dem,17851225,636552,372873,541322
EH/jpqm9_1225.dz,jpqm9_1225.dem,33733618,1276013,748350,1070859
EH/jzb1_015.dz,jzb1_015.dem,251365,20753,17139,20433
EH/jzb1_016.dz,jzb1_016.dem,289600,20613,18382,22237
EH/jzb1_020.dz,jzb1_020.dem,242096,22532,20565,24370
EH/jzb1_021.dz,jzb1_021.dem,341724,25147,22746,27460
EH/jzb1_025.dz,jzb1_025.dem,190519,20765,19888,23113
EH/jzb2_012.dz,jzb2_012.dem,588653,27982,23501,30391
EH/jzb2_013.dz,jzb2_013.dem,481967,26213,23468,29578
EH/jzb2_017.dz,jzb2_017.dem,338595,25001,24903,30238
EH/jzb2_019.dz,jzb2_019.dem,540174,31925,31286,38994
EH/jzb3_014.dz,jzb3_014.dem,369179,26891,24589,30191
EH/jzb3_015.dz,jzb3_015.dem,380630,24902,23152,28296
EH/jzb3_016.dz,jzb3_016.dem,345050,25689,25279,30802
EH/jzb3_017.dz,jzb3_017.dem,355608,26242,25996,31555
EH/jzb3_018.dz,jzb3_018.dem,412706,26793,26339,32226
EH/jzb3_019.dz,jzb3_019.dem,307632,27560,27063,32183
EH/jzb3_022.dz,jzb3_022.dem,602882,33985,33001,41287
EH/jzb4_012.dz,jzb4_012.dem,268168,17604,14974,18820
EH/jzb4_013.dz,jzb4_013.dem,147337,13624,12918,15377
EH/jzb4_014.dz,jzb4_014.dem,212708,16681,15122,18673
EH/jzd_020.dz,jzd_020.dem,414690,28436,23910,30661
EH/jzd_024.dz,jzd_024.dem,1264477,58901,43838,57448
EH/k100_030.dz,k100_030.dem,424282,41802,32142,38347
EH/k100_031.dz,k100_031.dem,429115,48664,38667,45868
EH/k100_035.dz,k100_035.dem,504024,52887,42211,50043
EH/k100_041.dz,k100_041.dem,622565,57151,45390,54748
EH/kaahoo_258.dz,kaahoo_258.dem,8216396,386928,231615,321920
EH/kill_015.dz,kill_015.dem,352202,38380,29303,35475
EH/kill_016.dz,kill_016.dem,395824,41545,32499,39534
EH/kj1_309.dz,kj1_309.dem,2055635,186582,133751,165239
EH/kj1_333.dz,kj1_333.dem,1446154,215147,188541,219918
EH/kj1_341.dz,kj1_341.dem,2249152,224024,159412,195132
EH/kj1_349.dz,kj1_349.dem,1686369,217050,186944,221700
EH/ksp1_313.dz,ksp1_313.dem,1776043,193091,150408,181322
EH/ksp1_351.dz,ksp1_351.dem,2032211,241843,202009,241097
EH/lf4f_023.dz,lf4f_023.dem,577500,40434,36619,45606
EH/lf4f_026.dz,lf4f_026.dem,584053,35682,28477,36775
EH/lf4_016.dz,lf4_016.dem,433207,31945,26949,34068
EH/lf4_019.dz,lf4_019.dem,415822,37970,33672,41993
EH/lou_041.dz,lou_041.dem,585026,52106,38872,48038
EH/lou_042.dz,lou_042.dem,645789,54700,43649,54718
EH/lw_209.dz,lw_209.dem,1866717,149907,112299,139279
EH/lw_223.dz,lw_223.dem,1632104,152733,131232,159862
EH/lw_234.dz,lw_234.dem,2079665,178927,131345,161894
EH/lw_249.dz,lw_249.dem,850042,130007,121503,140722
EH/m10b_315.dz,m10b_315.dem,2403077,208751,174957,213414
EH/m10b_410.dz,m10b_410.dem,1349792,189238,169623,197960
EH/m10_318.dz,m10_318.dem,2780174,188697,139972,172862
EH/m10_329.dz,m10_329.dem,2705719,187030,144866,177893
EH/m10_429.dz,m10_429.dem,1489925,166999,152304,175901
EH/m1_051.dz,m1_051.dem,2166828,89978,66003,88381
EH/m1_054.dz,m1_054.dem,1939451,88103,60499,80987
EH/m1_058.dz,m1_058.dem,1050496,94630,81310,101495
EH/m1_105.dz,m1_105.dem,853210,93337,81287,98209
EH/m1_125.dz,m1_125.dem,1063567,102993,87297,108128
EH/m2_026.dz,m2_026.dem,438660,47463,44958,52836
EH/m2_028.dz,m2_028.dem,241313,38354,36457,41152
EH/m2_029.dz,m2_029.dem,315867,42051,39147,45762
EH/m2_033.dz,m2_033.dem,403487,47297,44513,52369
EH/m3_214.dz,m3_214.dem,4711356,200208,140512,186108
EH/m3_224.dz,m3_224.dem,3127772,237981,190172,233615
EH/m3_227.dz,m3_227.dem,2967526,215611,172410,214999
EH/m3_300.dz,m3_300.dem,1489992,177722,163901,191760
EH/m4_219.dz,m4_219.dem,3292235,194113,126480,167131
EH/m4_228.dz,m4_228.dem,3397995,225878,149387,192693
EH/m4_240.dz,m4_240.dem,3208769,217909,155898,199591
EH/m4_246.dz,m4_246.dem,2012755,196725,176206,214176
EH/m4_257.dz,m4_257.dem,2213924,194270,175718,212977
EH/m4_315.dz,m4_315.dem,1390400,164381,148723,173952
EH/m5_256.dz,m5_256.dem,3242954,210925,138826,175680
EH/m5_302.dz,m5_302.dem,2597012,192917,158669,192974
EH/m5_304.dz,m5_304.dem,2886062,235553,166264,208933
EH/m5_315.dz,m5_315.dem,2510582,216290,180135,221821
EH/m5_329.dz,m5_329.dem,2986173,240968,202283,250084
EH/m5_404.dz,m5_404.dem,870801,124697,119744,135806
EH/m6_208.dz,m6_208.dem,1919159,144497,104471,131875
EH/m6_210.dz,m6_210.dem,1760940,153725,118300,145741
EH/m6_214.dz,m6_214.dem,1526788,144503,124820,151605
EH/m6_218.dz,m6_218.dem,1486890,150885,132206,157204
EH/m6_222.dz,m6_222.dem,1617777,158744,135678,163323
EH/m6_225.dz,m6_225.dem,1526946,150539,132102,159185
EH/m6_226.dz,m6_226.dem,1725995,155144,132491,161062
EH/m6_229.dz,m6_229.dem,1569916,153451,133655,161114
EH/m6_233.dz,m6_233.dem,1701209,157612,133514,162768
EH/m6_243.dz,m6_243.dem,1763916,158818,138494,167597
EH/m6_315.dz,m6_315.dem,992426,122831,111242,131306
EH/m7_359.dz,m7_359.dem,3706584,257666,182754,230445
EH/m7_409.dz,m7_409.dem,4113735,280132,197695,247718
EH/m7_422.dz,m7_422.dem,4202590,286145,215352,270497
EH/m7_510.dz,m7_510.dem,3656543,278375,237652,292044
EH/m8b_226.dz,m8b_226.dem,4577961,206317,142455,190241
EH/m8b_238.dz,m8b_238.dem,4745350,213785,145726,192675
EH/m8b_256.dz,m8b_256.dem,4686002,238138,174067,225170
EH/m8b_307.dz,m8b_307.dem,4883807,250903,189695,245426
EH/m8b_316.dz,m8b_316.dem,4560054,228118,168261,218842
EH/m8b_401.dz,m8b_401.dem,2366885,216711,181239,221898
EH/m8_527.dz,m8_527.dem,4578278,333706,235477,298235
EH/m8_603.dz,m8_603.dem,5124926,358774,255447,326031
EH/m8_623.dz,m8_623.dem,4949558,380145,302587,380654
EH/m8_732.dz,m8_732.dem,1927846,304861,276281,319014
EH/m8_737.dz,m8_737.dem,2411275,312198,275691,321767
EH/m9a_212.dz,m9a_212.dem,2513232,186412,137202,168482
EH/m9a_218.dz,m9a_218.dem,2685909,171340,125312,156972
EH/m9a_223.dz,m9a_223.dem,2617312,192433,139600,173217
EH/m9a_227.dz,m9a_227.dem,2547956,188587,148477,185319
EH/m9a_239.dz,m9a_239.dem,2415593,199153,170073,210189
EH/m9b_426.dz,m9b_426.dem,3495974,281584,208767,260403
EH/m9b_441.dz,m9b_441.dem,3045192,290466,225148,276889
EH/m9b_545.dz,m9b_545.dem,4936550,325895,234034,299259
EH/m9b_550.dz,m9b_550.dem,1693399,244453,225989,261496
EH/m9b_611.dz,m9b_egg2.dem,99052,8612,8466,9700
EH/m9b_611.dz,m9b_611.dem,5000180,354115,255637,331133
EH/m9c_342.dz,m9c_342.dem,3832926,264202,186778,233869
EH/m9c_500.dz,m9c_500.dem,3767264,305213,248029,312030
EH/m9d_516.dz,m9d_516.dem,5751163,297873,204058,267075
EH/m9d_554.dz,m9d_554.dem,3686021,267913,223212,279578
EH/m9d_557.dz,m9d_557.dem,2158966,254638,234051,275879
EH/m9_1449.dz,m9_1449.dem,15713470,956674,622643,827693
EH/mach_500.dz,mach_500.dem,7948598,332852,253114,335050
EH/marcher_1147.dz,marcher_1147.dem,18260501,1159265,714464,929417
EH/mbb7_119.dz,mbb7_119.dem,2101052,111283,87877,114118
EH/mbb7_120.dz,mbb7_120.dem,978875,98657,85973,103053
EH/mbb7_128.dz,mbb7_128.dem,955581,105450,97136,113984
EH/mbb7_129.dz,mbb7_129.dem,654603,74415,68906,80194
EH/mcm_136.dz,mcm_136.dem,2263913,127387,89402,116096
EH/mcm_143.dz,mcm_143.dem,1674322,129991,116537,142431
EH/mcom_139.dz,mcom_139.dem,1631107,135376,105695,132076
EH/mcom_150.dz,mcom_150.dem,1427639,138848,122368,148652
EH/mcom_200.dz,mcom_200.dem,1315173,142392,131926,157014
EH/menk_909.dz,menk_909.dem,8183119,546643,386669,500221
EH/mis_028.dz,mis_028.dem,1165684,51406,41476,53669
EH/mpal_110.dz,mpal_110.dem,575338,61450,49398,57893
EH/mpal_114.dz,mpal_114.dem,454799,68660,57407,66143
EH/mpal_115.dz,mpal_115.dem,525082,66219,56019,65067
EH/mpal_117.dz,mpal_117.dem,536409,66449,57118,66337
EH/mpal_118.dz,mpal_118.dem,502130,62607,53446,62198
EH/mpi2_306.dz,mpi2_306.dem,2703000,219542,149071,182352
EH/mpi2_323.dz,mpi2_323.dem,2826287,226102,152485,189894
EH/mpi_357.dz,mpi_357.dem,3325384,257105,187442,234073
EH/mpi_513.dz,mpi_513.dem,7257108,328307,240295,328230
EH/mrt_054.dz,mrt_054.dem,579133,64413,52497,62566
EH/mrt_058.dz,mrt_058.dem,675498,54230,43341,53138
EH/mrt_059.dz,mrt_059.dem,598972,56803,45210,54890
EH/mrt_101.dz,mrt_101.dem,579389,55805,45848,55808
EH/mrt_105.dz,mrt_105.dem,798014,65423,49974,61229
EH/mrt_108.dz,mrt_108.dem,807966,70955,53239,65114
EH/mscr_057.dz,mscr_057.dem,1083251,80884,57141,72376
EH/mscr_058.dz,mscr_058.dem,1286171,86079,57551,74016
EH/mscr_110.dz,mscr_110.dem,993944,88651,69325,86395
EH/mscr_117.dz,mscr_117.dem,27010360,197762,139122,330225
